Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
1999-04-01,0.34562286734580994,21.241945266723633,26.908599853515625,25.976165771484375,16.483489990234375,,18.774036407470703,18.982234954833984,24.006866455078125,,,23.549768447875977,31.339473724365234,52.2256965637207,17.35679817199707,24.87984848022461,25.905391693115234,16.669109344482422,22.813621520996094,18.082834243774414,26.66884422302246,24.922496795654297,5.86262845993042,23.747169494628906,14.924009323120117,5.550460338592529,,15.181451797485352,15.171764373779297,9.797468185424805
1999-05-01,0.33106547594070435,21.86861801147461,24.926815032958984,26.895315170288086,14.119643211364746,,17.940786361694336,17.602575302124023,22.02204704284668,,,22.293447494506836,30.972726821899414,57.92104721069336,15.335679054260254,23.635839462280273,22.841171264648438,16.776256561279297,20.72742462158203,17.42249870300293,25.626720428466797,24.730934143066406,5.744789123535156,23.706932067871094,18.5330810546875,5.7667927742004395,,14.5303316116333,13.12533950805664,9.078632354736328
1999-06-01,0.3479706943035126,21.04746437072754,26.79278564453125,28.225147247314453,15.438332557678223,,21.212093353271484,18.206037521362305,23.298004150390625,,50.51077651977539,25.397281646728516,33.70136260986328,64.61012268066406,16.886322021484375,25.08115005493164,27.298948287963867,15.184350967407227,22.16887092590332,17.776823043823242,27.900440216064453,27.64270782470703,5.974578380584717,22.3740291595459,16.54970932006836,6.193273544311523,,17.350141525268555,16.604230880737305,10.276688575744629
1999-07-01,0.4184107482433319,26.579439163208008,27.175561904907227,29.107192993164062,15.084546089172363,,20.45083999633789,17.475889205932617,20.84061050415039,,44.961585998535156,25.167701721191406,34.604087829589844,62.82929229736328,19.582460403442383,23.30563735961914,24.320524215698242,14.868268013000488,22.472095489501953,17.981307983398438,25.72869110107422,26.3017635345459,4.907521724700928,22.992883682250977,16.3226375579834,6.032569885253906,,16.98522186279297,16.003658294677734,9.009358406066895
1999-08-01,0.4902585744857788,28.761985778808594,28.361595153808594,29.06709098815918,14.649940490722656,,22.323102951049805,17.67937660217285,20.982379913330078,,41.815589904785156,24.25564193725586,32.86552429199219,62.266937255859375,23.32512092590332,26.168859481811523,26.537126541137695,14.684141159057617,22.303640365600586,19.323198318481445,25.562252044677734,28.370643615722656,4.41205358505249,25.287841796875,16.814287185668945,6.014027118682861,,16.37309455871582,13.106743812561035,9.449162483215332
1999-09-01,0.475701242685318,28.178529739379883,27.845935821533203,27.42647361755371,14.181022644042969,,22.569992065429688,17.106508255004883,19.65916633605957,,42.7376708984375,27.08324432373047,32.14875411987305,60.54506301879883,21.098846435546875,23.583274841308594,23.901248931884766,11.845513343811035,23.34136390686035,19.755651473999023,24.658639907836914,27.757644653320312,5.367605686187744,23.88648796081543,14.421610832214355,4.814930438995361,,17.975360870361328,14.361641883850098,10.142191886901855
1999-10-01,0.6020230650901794,27.57347297668457,31.764991760253906,29.63828468322754,14.310375213623047,,24.35995864868164,17.600425720214844,20.0372314453125,,49.74385452270508,29.895191192626953,30.539640426635742,49.16159439086914,21.986103057861328,26.88814926147461,27.666786193847656,14.526835441589355,22.26199722290039,19.55000114440918,30.401662826538086,28.370643615722656,5.290871620178223,26.721023559570312,16.93266487121582,5.111613750457764,,17.34113121032715,14.255518913269043,12.020841598510742
1999-11-01,0.7353886365890503,31.5063533782959,31.2154483795166,26.139604568481445,12.07072639465332,,29.359516143798828,17.07037353515625,21.12057876586914,,52.73637390136719,31.25181007385254,32.18227005004883,51.569637298583984,21.77315902709961,26.63144874572754,24.63216781616211,16.573511123657227,24.69057846069336,19.652833938598633,30.067310333251953,27.906118392944336,4.346072673797607,27.606985092163086,15.973591804504395,5.13633918762207,,17.13296890258789,16.484046936035156,12.301016807556152
1999-12-01,0.7724866271018982,41.5330924987793,34.34668731689453,26.747133255004883,12.24966812133789,,35.26432800292969,16.813568115234375,22.355497360229492,,66.1178970336914,40.729427337646484,31.02725601196289,54.04955291748047,23.379261016845703,24.000947952270508,24.771677017211914,14.376729011535645,21.77999496459961,20.240488052368164,25.673057556152344,35.78419494628906,4.682657718658447,28.006397247314453,17.82560157775879,5.253776550292969,,16.536968231201172,16.576261520385742,14.75588607788086
2000-01-01,0.7795301079750061,44.039764404296875,34.036800384521484,28.723922729492188,11.045853614807129,,36.04615020751953,16.23128318786621,27.75330352783203,,64.31907653808594,33.54623031616211,25.816829681396484,56.24159240722656,28.101276397705078,22.151012420654297,25.728269577026367,14.176197052001953,20.19292640686035,19.361583709716797,30.154577255249023,29.998950958251953,4.3050007820129395,25.833608627319336,16.099002838134766,5.241414546966553,,16.63770866394043,15.832454681396484,11.69601821899414
2000-02-01,0.8612405061721802,47.1515007019043,27.76395606994629,23.84246063232422,9.183714866638184,,43.51462936401367,14.49654769897461,25.98587989807129,,65.02236938476562,34.064632415771484,25.88404655456543,51.4817008972168,32.09543991088867,18.53156280517578,25.533119201660156,12.00117301940918,17.153850555419922,18.237123489379883,23.610692977905273,27.393674850463867,2.690626621246338,22.524259567260742,11.932591438293457,5.05598783493042,,13.230618476867676,14.628204345703125,10.414262771606445
2000-03-01,1.0204343795776367,42.44065856933594,30.815811157226562,24.490882873535156,10.329632759094238,,50.90081024169922,18.093502044677734,31.526979446411133,,73.98497772216797,38.211631774902344,28.453506469726562,59.37285614013672,37.485504150390625,18.146286010742188,27.95816993713379,11.58467960357666,20.19292640686035,18.43329429626465,23.826425552368164,32.56589889526367,3.7491326332092285,14.54625415802002,18.198881149291992,5.896590232849121,,16.52560043334961,14.610209465026855,12.069872856140137
2000-04-01,0.9321497678756714,38.723880767822266,30.932188034057617,25.705318450927734,10.329632759094238,,45.64406967163086,16.66217041015625,33.34217834472656,,65.54964447021484,33.4970588684082,30.242387771606445,55.924617767333984,36.0294303894043,21.310583114624023,23.128124237060547,11.705549240112305,20.56436538696289,18.030033111572266,26.781068801879883,21.37856674194336,4.117343425750732,15.31522274017334,19.17136573791504,6.598588943481445,,16.221446990966797,15.957757949829102,11.8444185256958
2000-05-01,0.6311379075050354,43.996543884277344,33.576263427734375,25.300506591796875,10.100152015686035,,37.486366271972656,18.093502044677734,32.243507385253906,,51.77667236328125,29.050546646118164,29.533571243286133,53.82432174682617,35.425689697265625,23.118759155273438,24.074766159057617,13.222929000854492,19.34874153137207,17.84791374206543,28.755943298339844,19.17557716369629,4.064024448394775,17.12480354309082,20.180391311645508,7.377805233001709,,14.382784843444824,16.09959602355957,12.325681686401367
2000-06-01,0.7870441675186157,48.57771682739258,32.41040802001953,27.180992126464844,8.944908142089844,,41.84810256958008,16.717924118041992,29.664024353027344,,66.71139526367188,29.606367111206055,18.253833770751953,55.019126892089844,37.99211883544922,26.410850524902344,22.271669387817383,14.229361534118652,17.795440673828125,17.387496948242188,29.64121437072754,24.520225524902344,3.7737386226654053,14.614030838012695,18.36415672302246,8.484785079956055,,13.821752548217773,18.284629821777344,12.325681686401367
2000-07-01,0.7635639309883118,44.904136657714844,35.24728775024414,31.731464385986328,8.994421005249023,,43.08256149291992,15.569111824035645,29.47294807434082,,69.4608154296875,30.707637786865234,18.423160552978516,56.36871337890625,37.93885040283203,24.1262149810791,24.084819793701172,15.238557815551758,17.120088577270508,18.86701202392578,27.719131469726562,21.39771842956543,4.153356075286865,14.678412437438965,24.099342346191406,8.095179557800293,,12.716689109802246,17.716554641723633,11.830586433410645
2000-08-01,0.915713906288147,52.424171447753906,36.75101852416992,34.87008285522461,9.80148983001709,,45.18114471435547,16.659408569335938,29.77150535583496,,91.25675201416016,28.519521713256836,21.06472396850586,66.29444122314453,42.55686950683594,23.8386287689209,27.205089569091797,13.08326244354248,16.149272918701172,19.485645294189453,27.036130905151367,21.39771842956543,3.757303476333618,16.017961502075195,25.768667221069336,9.35212230682373,,11.937569618225098,18.684038162231445,10.197860717773438
2000-09-01,0.38694730401039124,48.285972595214844,37.83108139038086,42.050655364990234,8.264413833618164,,36.37534713745117,16.936004638671875,29.23410415649414,,80.378173828125,31.43743896484375,19.40682601928711,56.62030792236328,23.63043212890625,24.433670043945312,22.488332748413086,13.700730323791504,16.309673309326172,19.205236434936523,28.933212280273438,18.485937118530273,3.803286075592041,17.357864379882812,27.319360733032227,9.771102905273438,,13.28778076171875,21.57415199279785,10.304924964904785
2000-10-01,0.29396718740463257,40.06364440917969,37.36402130126953,44.21023941040039,9.34744930267334,,35.470062255859375,16.31517219543457,27.37116050720215,,70.33639526367188,25.535961151123047,29.31451416015625,49.51920700073242,25.58482551574707,23.962230682373047,22.15358543395996,15.053389549255371,16.748640060424805,20.364410400390625,34.95793151855469,21.11036491394043,3.79731822013855,18.50750732421875,27.946514129638672,10.822429656982422,,15.859609603881836,25.945846557617188,9.726880073547363
2000-11-01,0.247947096824646,43.996543884277344,34.255985260009766,45.02513885498047,10.598625183105469,,31.51981544494629,16.265512466430664,22.11665916442871,,57.9432373046875,23.271869659423828,26.55671501159668,47.00554275512695,21.6404972076416,26.010568618774414,18.07788848876953,15.614384651184082,17.221389770507812,21.049365997314453,36.02682113647461,17.585588455200195,4.052849292755127,19.491100311279297,27.33306312561035,11.607826232910156,,15.534811973571777,25.341638565063477,11.187250137329102
2000-12-01,0.2235279679298401,44.212642669677734,34.255985260009766,43.12118911743164,12.755413055419922,,25.182926177978516,16.905012130737305,22.11665916442871,,75.44966888427734,27.159996032714844,25.86782455444336,42.78666305541992,17.099414825439453,27.420507431030273,22.275632858276367,15.236501693725586,18.489723205566406,25.552865982055664,36.391231536865234,13.294554710388184,5.306735992431641,20.418489456176758,29.61651611328125,12.145853996276855,,13.858631134033203,23.797199249267578,11.38821792602539
2001-01-01,0.3249610960483551,48.62093734741211,29.36896324157715,38.22104263305664,11.921682357788086,,24.64800262451172,16.67327880859375,23.433002471923828,,80.25621795654297,28.653610229492188,25.833648681640625,56.37773895263672,21.045425415039062,24.306230545043945,26.958740234375,14.502021789550781,15.960979461669922,23.464101791381836,32.06378173828125,18.715824127197266,5.2374067306518555,18.70106315612793,26.314552307128906,11.163302421569824,,15.192663192749023,23.300622940063477,12.191254615783691
2001-02-01,0.2742445468902588,49.831058502197266,27.403305053710938,40.6384391784668,11.300718307495117,,15.595312118530273,17.149778366088867,23.817777633666992,,64.8048324584961,25.26511001586914,25.549341201782227,50.28691101074219,16.2462100982666,25.40237808227539,23.042556762695312,13.259346008300781,15.988166809082031,23.90941619873047,31.2912540435791,18.083654403686523,3.7159790992736816,18.44196128845215,25.366525650024414,11.721364974975586,,13.783084869384766,25.22431182861328,10.751056671142578
2001-03-01,0.3316478133201599,41.6195182800293,25.792064666748047,36.507598876953125,12.055901527404785,,10.410588264465332,17.712078094482422,22.009319305419922,,60.10778045654297,25.621784210205078,22.395477294921875,48.469547271728516,14.974823951721191,22.90562629699707,22.173398971557617,11.291571617126465,14.438294410705566,22.149459838867188,29.613554000854492,16.761857986450195,3.8416531085968018,16.375408172607422,24.13901710510254,11.727306365966797,,13.72740650177002,23.240314483642578,10.839058876037598
2001-04-01,0.38304099440574646,42.278175354003906,26.50400733947754,40.49845886230469,13.636916160583496,,11.179244041442871,19.479267120361328,23.279088973999023,,64.34574890136719,28.026735305786133,26.830656051635742,58.024383544921875,17.59131622314453,25.26506233215332,23.694412231445312,11.590750694274902,14.954916000366211,25.370603561401367,29.771560668945312,20.765552520751953,3.9872076511383057,15.708373069763184,24.88371467590332,12.965152740478516,,15.334029197692871,24.368144989013672,11.121458053588867
2001-05-01,0.29979053139686584,45.9016227722168,26.35968017578125,41.21274185180664,14.816642761230469,,12.680351257324219,19.376375198364258,24.33338165283203,,67.2536392211914,29.329885482788086,26.567174911499023,56.3411865234375,15.371780395507812,25.388147354125977,24.472219467163086,11.894384384155273,16.46672821044922,25.278942108154297,28.603744506835938,21.2038516998291,3.9194986820220947,16.907508850097656,27.91830825805664,11.38509750366211,,15.392495155334473,22.89283561706543,11.123607635498047
2001-06-01,0.3493802845478058,41.9600830078125,24.281949996948242,36.53158950805664,13.6922607421875,,11.982465744018555,18.382007598876953,22.232494354248047,,60.67675018310547,28.11003875732422,19.15691566467285,57.26707458496094,16.65702247619629,26.259798049926758,22.142013549804688,11.29213809967041,14.715639114379883,24.448055267333984,25.162168502807617,22.37469482421875,4.004373550415039,16.791698455810547,27.9735050201416,12.226602554321289,,15.013647079467773,19.64596176147461,10.489514350891113
